null_index,exp,X,n,R_bits_per_gap
12,25.0,33554432.0,1894430.0,-5.278632623005431e-07
12,26.0,67108864.0,3643799.0,-2.744388480264783e-07
13,15.0,32768.0,3079.0,-0.00032478077297823566
13,16.0,65536.0,5795.0,-0.00017256255392579596
13,17.0,131072.0,10949.0,-9.13325417846366e-05
13,18.0,262144.0,20735.0,-4.822763443453152e-05
13,19.0,524288.0,38656.0,-2.586920529801282e-05
13,20.0,1048576.0,73990.0,-1.3515339910799194e-05
13,21.0,2097152.0,140209.0,-7.132209772553615e-06
13,22.0,4194304.0,268726.0,-3.7212625499577646e-06
13,23.0,8388608.0,514470.0,-1.9437479347677898e-06
13,24.0,16777216.0,987752.0,-1.0123998736524459e-06
13,25.0,33554432.0,1894174.0,-5.279346036847832e-07
13,26.0,67108864.0,3644792.0,-2.743640789378207e-07
14,15.0,32768.0,3087.0,-0.00032393909944930413
14,16.0,65536.0,5697.0,-0.00017553098121818572
14,17.0,131072.0,10650.0,-9.389671361502422e-05
14,18.0,262144.0,20373.0,-4.9084572718794874e-05
14,19.0,524288.0,38753.0,-2.5804453848734235e-05
14,20.0,1048576.0,73916.0,-1.352887060988157e-05
14,21.0,2097152.0,140573.0,-7.1137416146770145e-06
14,22.0,4194304.0,267664.0,-3.7360272580544353e-06
14,23.0,8388608.0,514186.0,-1.9448215237286553e-06
14,24.0,16777216.0,985168.0,-1.0150553002128089e-06
14,25.0,33554432.0,1895304.0,-5.276198435712748e-07
14,26.0,67108864.0,3648679.0,-2.7407179420277594e-07
15,15.0,32768.0,3057.0,-0.000327118089630359
15,16.0,65536.0,5645.0,-0.00017714791851195535
15,17.0,131072.0,10818.0,-9.243852837862628e-05
15,18.0,262144.0,20448.0,-4.8904538341157884e-05
15,19.0,524288.0,38777.0,-2.578848286355299e-05
15,20.0,1048576.0,73503.0,-1.3604886875365433e-05
15,21.0,2097152.0,140558.0,-7.114500775480452e-06
15,22.0,4194304.0,268521.0,-3.724103515181209e-06
15,23.0,8388608.0,513059.0,-1.9490935740334695e-06
15,24.0,16777216.0,983756.0,-1.0165122245760214e-06
15,25.0,33554432.0,1894624.0,-5.278092117486108e-07
15,26.0,67108864.0,3646708.0,-2.742199265748402e-07
16,15.0,32768.0,3046.0,-0.000328299409061058
16,16.0,65536.0,5801.0,-0.00017238407171177406
16,17.0,131072.0,10756.0,-9.297136481963526e-05
16,18.0,262144.0,20601.0,-4.854133294500198e-05
16,19.0,524288.0,38292.0,-2.6115115428809848e-05
16,20.0,1048576.0,73556.0,-1.3595084017618993e-05
16,21.0,2097152.0,140567.0,-7.114045259555865e-06
16,22.0,4194304.0,268535.0,-3.7239093600459516e-06
16,23.0,8388608.0,513784.0,-1.946343210376216e-06
