null_index,exp,X,n,R_bits_per_gap
18,16,65536.0,5709.0,-0.0001751620248730076
18,17,131072.0,10749.0,-9.303190994511093e-05
18,18,262144.0,20390.0,-4.904364884747433e-05
18,19,524288.0,38635.0,-2.588326646822823e-05
18,20,1048576.0,73586.0,-1.3589541488870217e-05
18,21,2097152.0,140336.0,-7.125755330064993e-06
18,22,4194304.0,268216.0,-3.728338354162322e-06
18,23,8388608.0,513708.0,-1.9466311601143063e-06
18,24,16777216.0,985818.0,-1.014386022572115e-06
18,25,33554432.0,1894120.0,-5.279496547209245e-07
18,26,67108864.0,3645744.0,-2.742924352340684e-07
19,15,32768.0,3030.0,-0.0003300330033003305
19,16,65536.0,5709.0,-0.0001751620248730072
19,17,131072.0,10749.0,-9.303190994511107e-05
19,18,262144.0,20390.0,-4.904364884747423e-05
19,19,524288.0,38635.0,-2.5883266468228267e-05
19,20,1048576.0,73586.0,-1.358954148887014e-05
19,21,2097152.0,140336.0,-7.1257553300649776e-06
19,22,4194304.0,268216.0,-3.7283383541623194e-06
19,23,8388608.0,513708.0,-1.9466311601143042e-06
19,24,16777216.0,985818.0,-1.0143860225721194e-06
19,25,33554432.0,1894120.0,-5.279496547209258e-07
19,26,67108864.0,3645744.0,-2.742924352340699e-07
20,15,32768.0,3030.0,-0.0003300330033003301
20,16,65536.0,5709.0,-0.00017516202487300744
20,17,131072.0,10749.0,-9.303190994511138e-05
20,18,262144.0,20390.0,-4.9043648847474127e-05
20,19,524288.0,38635.0,-2.5883266468228338e-05
20,20,1048576.0,73586.0,-1.3589541488870183e-05
20,21,2097152.0,140336.0,-7.125755330064986e-06
20,22,4194304.0,268216.0,-3.728338354162347e-06
20,23,8388608.0,513708.0,-1.946631160114302e-06
20,24,16777216.0,985818.0,-1.014386022572117e-06
20,25,33554432.0,1894120.0,-5.279496547209258e-07
20,26,67108864.0,3645744.0,-2.7429243523407014e-07
21,15,32768.0,3030.0,-0.0003300330033003299
21,16,65536.0,5709.0,-0.00017516202487300692
21,17,131072.0,10749.0,-9.30319099451107e-05
21,18,262144.0,20390.0,-4.9043648847474364e-05
21,19,524288.0,38635.0,-2.5883266468228318e-05
21,20,1048576.0,73586.0,-1.358954148887014e-05
21,21,2097152.0,140336.0,-7.125755330064996e-06
21,22,4194304.0,268216.0,-3.728338354162327e-06
21,23,8388608.0,513708.0,-1.9466311601143085e-06
21,24,16777216.0,985818.0,-1.0143860225721164e-06
21,25,33554432.0,1894120.0,-5.279496547209268e-07
21,26,67108864.0,3645744.0,-2.7429243523406977e-07
22,15,32768.0,3030.0,-0.0003300330033003307
22,16,65536.0,5709.0,-0.00017516202487300708
22,17,131072.0,10749.0,-9.303190994511088e-05
